"location" "date" "time" "site" "rl" "length_m" "barnacles" "distortionr_m" "age" "magic_thaums"
"E" "06/10/2024" "09:30:00" 2 "R" 29 1 27 23 350.733013064265
"E" "06/10/2024" "09:30:00" 3 "L" 63 3 32 35 687.380986723076
"E" "06/10/2024" "09:30:00" 3 "R" 37 6 4 17 298.565400692853
"E" "06/10/2024" "09:30:00" 4 "L" 81 7 46 17 866.186989854767
"E" "06/10/2024" "09:30:00" 4 "R" 43 1 70 20 568.751556726169
"E" "06/10/2024" "09:30:00" 5 "L" 81 1 4 7 923.861282101321
"E" "06/10/2024" "09:30:00" 5 "R" 67 0 62 50 665.438760832358
"E" "06/10/2024" "09:30:00" 6 "L" 81 2 62 45 1016.69794636762
"E" "06/10/2024" "09:30:00" 6 "R" 67 7 3 21 809.544218149036
"E" "06/10/2024" "09:30:00" 7 "L" 85 2 1 53 1108.02556600119
"E" "06/10/2024" "09:30:00" 7 "R" 37 0 27 23 512.393533001008
"E" "06/10/2024" "09:30:00" 8 "L" 66 0 22 35 655.262824073945
"E" "06/10/2024" "09:30:00" 8 "R" 34 0 45 27 494.648655875616
"E" "06/10/2024" "09:30:00" 9 "L" 56 0 67 52 666.808364864064
"E" "06/10/2024" "09:30:00" 9 "R" 34 0 6 7 535.002746673806
"E" "06/10/2024" "09:30:00" 10 "L" 52 0 0 47 718.527048399164
"E" "06/10/2024" "09:30:00" 10 "R" 34 0 0 25 383.889539748625
"W" "04/10/2024" "17:00:00" 1 "L" 32 10 218 22 508.84421287092
"W" "04/10/2024" "17:00:00" 1 "R" 25 0 110 28 354.926564536842
"W" "04/10/2024" "17:00:00" 2 "L" 37 0 195 24 470.613182239414
"W" "04/10/2024" "17:00:00" 2 "R" 22 0 70 24 372.217250582429
"W" "04/10/2024" "17:00:00" 3 "L" 43 0 15 20 522.694379483548
"W" "04/10/2024" "17:00:00" 3 "R" 15 0 25 22 293.491006718315
"W" "04/10/2024" "17:00:00" 4 "L" 36 1 82 10 580.478715515721
"W" "04/10/2024" "17:00:00" 4 "R" 35 0 6 19 489.567494218329
"W" "04/10/2024" "17:00:00" 5 "L" 32 0 111 23 372.502369488207
"W" "04/10/2024" "17:00:00" 5 "R" 16 0 50 9 277.954003630209
"W" "04/10/2024" "17:00:00" 6 "L" 52 26 6 24 377.140309896429
"W" "04/10/2024" "17:00:00" 6 "R" 41 0 2 9 724.610278517699
"W" "04/10/2024" "17:00:00" 7 "L" 40 0 8 11 452.875643103938
"W" "04/10/2024" "17:00:00" 7 "R" 32 0 21 11 369.899407052372
"W" "04/10/2024" "17:00:00" 8 "L" 48 4 60 23 651.475391826529
"W" "04/10/2024" "17:00:00" 8 "R" 29 0 47 12 495.164794562429
"W" "04/10/2024" "17:00:00" 9 "L" 52 3 21 8 686.713738449144
"W" "04/10/2024" "17:00:00" 9 "R" 48 0 23 14 576.873526789606
"W" "04/10/2024" "17:00:00" 10 "L" 32 0 2 20 374.45655655018
"W" "04/10/2024" "17:00:00" 10 "R" 23 0 2 26 324.697033977753
"W" "10/06/2024" "10:00:00" 1 "L" 33 0 2 23 451.640198386063
"W" "10/06/2024" "10:00:00" 1 "R" 32 1 6 30 452.148992670629
"W" "10/06/2024" "10:00:00" 2 "L" 34 0 3 24 319.51644615508
"W" "10/06/2024" "10:00:00" 2 "R" 32 1 40 30 494.68725188437
"W" "10/06/2024" "10:00:00" 3 "L" 36 0 35 24 520.774593331427
"W" "10/06/2024" "10:00:00" 3 "R" 35 0 44 19 495.35837307686
"W" "10/06/2024" "10:00:00" 4 "L" 45 0 60 20 487.786505513146
"W" "10/06/2024" "10:00:00" 4 "R" 20 0 43 5 368.063012306497
"W" "10/06/2024" "10:00:00" 5 "L" 32 0 17 25 421.598717195399
"W" "10/06/2024" "10:00:00" 5 "R" 27 0 43 20 277.089119056149
"W" "10/06/2024" "10:00:00" 6 "L" 40 0 48 30 518.374958061838
"W" "10/06/2024" "10:00:00" 6 "R" 26 0 32 27 363.501877748237
"W" "10/06/2024" "10:00:00" 7 "L" 34 0 64 18 402.700412339649
"W" "10/06/2024" "10:00:00" 7 "R" 18 0 7 15 407.512482437975
"W" "10/06/2024" "10:00:00" 8 "L" 30 0 150 24 257.349960311208
"W" "10/06/2024" "10:00:00" 8 "R" 23 0 27 14 431.394855941513
"W" "10/06/2024" "10:00:00" 9 "L" 34 0 11 16 482.361286799244
"W" "10/06/2024" "10:00:00" 9 "R" 21 0 52 23 184.587549606775
"W" "10/06/2024" "10:00:00" 10 "L" 37 0 24 13 572.200638948998
"W" "10/06/2024" "10:00:00" 10 "R" 24 0 31 13 380.292035509853
"E" "29/09/2024" "14:35:00" 1 "L" 51 29 35 18 602.703137513528
"E" "29/09/2024" "14:35:00" 1 "R" 30 0 5 23 549.412948681705
"E" "29/09/2024" "14:35:00" 2 "L" 60 65 8 18 688.285279506522
"E" "29/09/2024" "14:35:00" 2 "R" 54 4 4 14 537.237372828665
"E" "29/09/2024" "14:35:00" 3 "L" 62 10 1 5 839.878879369468
"E" "29/09/2024" "14:35:00" 3 "R" 33 0 3 11 222.714568653757
"E" "29/09/2024" "14:35:00" 4 "L" 58 4 3 11 776.324647297951
"E" "29/09/2024" "14:35:00" 4 "R" 32 3 19 10 366.584832174929
"E" "29/09/2024" "14:35:00" 5 "L" 61 15 2 6 708.17785481637
"E" "29/09/2024" "14:35:00" 5 "R" 30 5 0 10 436.200749401365
"E" "29/09/2024" "14:35:00" 6 "L" 55 1 20 9 570.168249366253
"E" "29/09/2024" "14:35:00" 6 "R" 24 0 9 10 379.518458449158
"E" "29/09/2024" "14:35:00" 7 "L" 42 21 5 30 476.413648759956
"E" "29/09/2024" "14:35:00" 7 "R" 35 1 1 20 339.966656364222
"E" "29/09/2024" "14:35:00" 8 "L" 46 0 21 48 766.76629075417
"E" "29/09/2024" "14:35:00" 8 "R" 26 0 41 30 249.362553971841
"E" "29/09/2024" "14:35:00" 9 "L" 49 2 2 15 615.31944693939
"E" "29/09/2024" "14:35:00" 9 "R" 35 0 8 10 379.223118504963
"E" "29/09/2024" "14:35:00" 10 "L" 54 0 10 31 601.977091108841
"E" "29/09/2024" "14:35:00" 10 "R" 32 4 5 9 436.717600722914
"W" "02/10/2024" "16:00:00" 1 "L" 40 18 20 25 510.798405052151
"W" "02/10/2024" "16:00:00" 1 "R" 35 5 15 18 374.539645551243
"W" "02/10/2024" "16:00:00" 2 "L" 55 0 30 21 521.07415250781
"W" "02/10/2024" "16:00:00" 2 "R" 37 1 16 13 602.295059980942
"W" "02/10/2024" "16:00:00" 3 "L" 50 1 70 28 611.356938124494
"W" "02/10/2024" "16:00:00" 3 "R" 38 2 5 28 600.188172962673
"W" "02/10/2024" "16:00:00" 4 "L" 44 3 1 28 735.181271837101
"W" "02/10/2024" "16:00:00" 4 "R" 35 0 18 30 431.312621231692
"W" "02/10/2024" "16:00:00" 5 "L" 29 0 1 9 492.386763124145
"W" "02/10/2024" "16:00:00" 5 "R" 19 10 83 19 382.701791302236
"W" "02/10/2024" "16:00:00" 6 "L" 38 1 48 16 490.774102340371
"W" "02/10/2024" "16:00:00" 6 "R" 35 0 18 21 291.827711130406
"W" "02/10/2024" "16:00:00" 7 "L" 38 0 0 25 577.573896176637
"W" "02/10/2024" "16:00:00" 7 "R" 25 0 0 30 333.760377462234
"W" "02/10/2024" "16:00:00" 8 "L" 38 0 6 34 415.364454922789
"W" "02/10/2024" "16:00:00" 8 "R" 33 0 4 36 556.998021097222
"W" "02/10/2024" "16:00:00" 9 "L" 45 0 670 32 670.598844802007
"W" "02/10/2024" "16:00:00" 9 "R" 32 0 0 27 514.200339934765
"W" "02/10/2024" "16:00:00" 10 "L" 40 0 480 20 336.481661916697
"W" "02/10/2024" "16:00:00" 10 "R" 24 0 230 20 190.903404045262
"W" "30/09/2024" "15:30:00" 1 "L" 45 0 61 23 648.948259468747
"W" "30/09/2024" "15:30:00" 1 "R" 25 0 60 17 190.6740526904
"W" "30/09/2024" "15:30:00" 2 "L" 60 2 5 14 601.059833441305
"W" "30/09/2024" "15:30:00" 2 "R" 24 0 41 23 297.92254269053
"W" "30/09/2024" "15:30:00" 3 "L" 47 0 0 11 662.546639284071
"W" "30/09/2024" "15:30:00" 3 "R" 29 0 6 14 518.940157553737
"W" "30/09/2024" "15:30:00" 4 "L" 60 3 8 21 577.723734613144
"W" "30/09/2024" "15:30:00" 4 "R" 24 1 13 10 419.871757322991
"W" "30/09/2024" "15:30:00" 5 "L" 58 1 19 19 707.481230821722
"W" "30/09/2024" "15:30:00" 5 "R" 39 0 2 18 343.864274235383
"W" "30/09/2024" "15:30:00" 6 "L" 55 0 13 19 609.363244820894
"W" "30/09/2024" "15:30:00" 6 "R" 50 0 10 11 536.784571940659
"W" "30/09/2024" "15:30:00" 7 "L" 70 8 13 38 705.820435165224
"W" "30/09/2024" "15:30:00" 7 "R" 27 2 9 20 263.142872867413
"W" "30/09/2024" "15:30:00" 8 "L" 58 0 50 10 669.40515786242
"W" "30/09/2024" "15:30:00" 8 "R" 24 0 30 29 301.38217960639
"W" "30/09/2024" "15:30:00" 9 "L" 42 1 0 35 556.871260938367
"W" "30/09/2024" "15:30:00" 9 "R" 26 0 40 8 491.065031087033
"W" "30/09/2024" "15:30:00" 10 "L" 51 0 7 7 839.608434259488
"W" "30/09/2024" "15:30:00" 10 "R" 42 0 21 34 585.361371822297
"W" "05/10/2024" "10:00:00" 1 "L" 38 3 16 12 527.021659654812
"W" "05/10/2024" "10:00:00" 1 "R" 12 0 4 15 276.191142517241
"W" "05/10/2024" "10:00:00" 2 "L" 24 0 9 22 275.544499177438
"W" "05/10/2024" "10:00:00" 2 "R" 15 1 5 18 118.247219433788
"W" "05/10/2024" "10:00:00" 3 "L" 25 0 6 10 360.645790609505
"W" "05/10/2024" "10:00:00" 3 "R" 20 0 4 14 195.208294513854
"W" "05/10/2024" "10:00:00" 4 "L" 18 0 17 10 349.825348161833
"W" "05/10/2024" "10:00:00" 4 "R" 8 0 14 14 241.251531866367
"W" "05/10/2024" "10:00:00" 5 "L" 22 2 5 18 341.47037063744
"W" "05/10/2024" "10:00:00" 5 "R" 23 0 4 9 311.49285177037
"W" "05/10/2024" "10:00:00" 6 "L" 24 1 5 15 229.259409549529
"W" "05/10/2024" "10:00:00" 6 "R" 15 0 12 12 370.687459875658
"W" "05/10/2024" "10:00:00" 7 "L" 30 0 2 14 317.651436451587
"W" "05/10/2024" "10:00:00" 7 "R" 12 0 6 8 167.203458635795
"W" "05/10/2024" "10:00:00" 8 "L" 22 2 10 20 295.856098293892
"W" "05/10/2024" "10:00:00" 8 "R" 15 0 10 9 191.983630559692
"W" "05/10/2024" "10:00:00" 9 "L" 15 2 4 12 193.856234819773
"W" "05/10/2024" "10:00:00" 9 "R" 14 0 1 14 253.257990790894
"W" "05/10/2024" "10:00:00" 10 "L" 12 0 15 6 120.041780121991
"W" "05/10/2024" "10:00:00" 10 "R" 9 2 7 9 278.924525711687
"W" "02/10/2024" "17:00:00" 1 "L" 49 5 11 10 583.219481099444
"W" "02/10/2024" "17:00:00" 1 "R" 34 0 28 17 590.137030991257
"W" "02/10/2024" "17:00:00" 2 "L" 54 1 17 19 671.146444624748
"W" "02/10/2024" "17:00:00" 2 "R" 27 0 13 16 432.54516035267
"W" "02/10/2024" "17:00:00" 3 "L" 54 0 1 46 579.283826300335
"W" "02/10/2024" "17:00:00" 3 "R" 37 1 18 20 404.78706738788
"W" "02/10/2024" "17:00:00" 4 "L" 58 3 12 6 538.172042023317
"W" "02/10/2024" "17:00:00" 4 "R" 23 0 7 6 366.77510769312
"W" "02/10/2024" "17:00:00" 5 "L" 55 0 3 37 617.056643238087
"W" "02/10/2024" "17:00:00" 5 "R" 33 0 33 18 479.492663088009
"W" "02/10/2024" "17:00:00" 6 "L" 58 0 16 36 777.598915765055
"W" "02/10/2024" "17:00:00" 6 "R" 30 0 42 40 192.380919561324
"W" "02/10/2024" "17:00:00" 7 "L" 37 1 3 25 221.011350056955
"W" "02/10/2024" "17:00:00" 7 "R" 20 1 15 19 351.1967053276
"W" "02/10/2024" "17:00:00" 8 "L" 43 3 1 4 458.802166645464
"W" "02/10/2024" "17:00:00" 8 "R" 20 0 22 8 281.996934688702
"W" "02/10/2024" "17:00:00" 9 "L" 60 0 22 26 711.322945751353
"W" "02/10/2024" "17:00:00" 9 "R" 26 0 60 3 322.229974842856
"W" "02/10/2024" "17:00:00" 10 "L" 47 3 44 22 623.152489427604
"W" "02/10/2024" "17:00:00" 10 "R" 49 0 35 25 394.695286539218
"W" "02/10/2024" "16:30:00" 1 "L" 26 0 47 45 164.116750475816
"W" "02/10/2024" "16:30:00" 1 "R" 59 0 52 43 818.059442697112
"W" "02/10/2024" "16:30:00" 2 "L" 10 0 39 67 96.330264003343
"W" "02/10/2024" "16:30:00" 2 "R" 47 0 108 32 611.207758433352
"W" "02/10/2024" "16:30:00" 3 "L" 39 0 46 37 496.096933537618
"W" "02/10/2024" "16:30:00" 3 "R" 42 0 98 24 535.905710226765
"W" "02/10/2024" "16:30:00" 4 "L" 45 0 76 25 541.936932959496
"W" "02/10/2024" "16:30:00" 4 "R" 37 0 58 56 597.69360276707
"W" "02/10/2024" "16:30:00" 5 "L" 27 0 96 54 447.23360759882
"W" "02/10/2024" "16:30:00" 5 "R" 57 0 31 35 953.075309600477
"W" "02/10/2024" "16:30:00" 6 "L" 62 0 73 23 882.368139831905
"W" "02/10/2024" "16:30:00" 6 "R" 47 0 57 45 529.516346633783
"W" "02/10/2024" "16:30:00" 7 "L" 28 0 201 53 468.705468955733
"W" "02/10/2024" "16:30:00" 7 "R" 35 0 75 45 338.764230103788
"W" "02/10/2024" "16:30:00" 8 "L" 59 0 57 59 662.50733292469
"W" "02/10/2024" "16:30:00" 8 "R" 38 0 313 42 379.128461156528
"W" "02/10/2024" "16:30:00" 9 "L" 63 0 96 49 848.845241915461
"W" "02/10/2024" "16:30:00" 9 "R" 32 0 89 38 338.240144816867
"W" "02/10/2024" "16:30:00" 10 "L" 46 0 205 56 409.854898948091
"W" "02/10/2024" "16:30:00" 10 "R" 36 0 47 35 466.501355003968
"W" "29/09/2024" "16:00:00" 1 "L" 29 0 30 22 390.534007484311
"W" "29/09/2024" "16:00:00" 1 "R" 17 0 46 12 160.288209954201
"W" "29/09/2024" "16:00:00" 2 "L" 24 4 46 16 382.08831188136
"W" "29/09/2024" "16:00:00" 2 "R" 30 1 39 19 445.08269750985
"W" "29/09/2024" "16:00:00" 3 "L" 39 0 42 10 562.981882988184
"W" "29/09/2024" "16:00:00" 3 "R" 31 3 56 15 551.524381143795
"W" "29/09/2024" "16:00:00" 4 "L" 32 0 47 13 537.029085300722
"W" "29/09/2024" "16:00:00" 4 "R" 24 0 45 15 123.404005338112
"W" "29/09/2024" "16:00:00" 5 "L" 35 0 25 37 480.929168625886
"W" "29/09/2024" "16:00:00" 5 "R" 23 0 46 26 362.360305359601
"W" "29/09/2024" "16:00:00" 6 "L" 43 0 11 29 486.167005348719
"W" "29/09/2024" "16:00:00" 6 "R" 26 0 21 25 279.291677431106
"W" "29/09/2024" "16:00:00" 7 "L" 31 3 4 19 586.748464003913
"W" "29/09/2024" "16:00:00" 7 "R" 14 0 13 9 199.710745467105
"W" "29/09/2024" "16:00:00" 8 "L" 36 5 31 10 779.874686265938
"W" "29/09/2024" "16:00:00" 8 "R" 13 0 86 25 260.622631323185
"W" "29/09/2024" "16:00:00" 9 "L" 44 7 64 39 514.637699784147
"W" "29/09/2024" "16:00:00" 9 "R" 26 0 11 8 233.924653706641
"W" "29/09/2024" "16:00:00" 10 "L" 41 0 36 17 598.211059386508
"W" "29/09/2024" "16:00:00" 10 "R" 37 0 12 22 450.54206100477
"E" "02/10/2024" "16:06:00" 1 "L" 46 0 49 27 635.9433397636
"E" "02/10/2024" "16:06:00" 1 "R" 34 0 32 26 385.701089308889
"E" "02/10/2024" "16:06:00" 2 "L" 44 2 109 22 552.25172099927
"E" "02/10/2024" "16:06:00" 2 "R" 31 0 38 23 412.566106853086
"E" "02/10/2024" "16:06:00" 3 "L" 42 0 95 26 483.553661782159
"E" "02/10/2024" "16:06:00" 3 "R" 32 0 14 29 553.19551191675
"E" "02/10/2024" "16:06:00" 4 "L" 38 0 69 28 675.776098013918
"E" "02/10/2024" "16:06:00" 4 "R" 27 0 41 21 595.789233609401
"E" "02/10/2024" "16:06:00" 5 "L" 36 5 42 19 514.697231292435
"E" "02/10/2024" "16:06:00" 5 "R" 17 0 51 26 287.44589820997
"E" "02/10/2024" "16:06:00" 6 "L" 49 0 4 46 747.620632053685
"E" "02/10/2024" "16:06:00" 6 "R" 41 0 1 20 475.812185234573
"E" "02/10/2024" "16:06:00" 7 "L" 45 1 9 27 673.186798951908
"E" "02/10/2024" "16:06:00" 7 "R" 43 0 0 40 492.74226304265
"E" "02/10/2024" "16:06:00" 8 "L" 46 17 21 26 462.543246315689
"E" "02/10/2024" "16:06:00" 8 "R" 34 4 11 9 508.892185092201
"E" "02/10/2024" "16:06:00" 9 "L" 37 0 22 11 611.922363095304
"E" "02/10/2024" "16:06:00" 9 "R" 36 0 21 16 476.118086859153
"E" "02/10/2024" "16:06:00" 10 "L" 39 0 22 41 451.849251447046
"E" "02/10/2024" "16:06:00" 10 "R" 16 0 46 23 326.239552898336
"W" "03/10/2024" "17:16:00" 1 "L" 44 0 7 16 669.701402481049
"W" "03/10/2024" "17:16:00" 1 "R" 28 0 37 21 123.49878204894
"W" "03/10/2024" "17:16:00" 2 "L" 41 0 4 10 564.079505852334
"W" "03/10/2024" "17:16:00" 2 "R" 39 0 8 15 499.46270750244
"W" "03/10/2024" "17:16:00" 3 "L" 38 0 28 29 785.606223583865
"W" "03/10/2024" "17:16:00" 3 "R" 34 0 1 12 468.360170045676
"W" "03/10/2024" "17:16:00" 4 "L" 32 0 2 19 359.233361198656
"W" "03/10/2024" "17:16:00" 4 "R" 23 0 10 24 170.329168370929
"W" "03/10/2024" "17:16:00" 5 "L" 32 0 0 25 459.036390687515
"W" "03/10/2024" "17:16:00" 5 "R" 27 0 0 8 328.028045473493
"W" "03/10/2024" "17:16:00" 6 "L" 38 0 47 20 422.068955487372
"W" "03/10/2024" "17:16:00" 6 "R" 29 2 65 13 495.014062771481
"W" "03/10/2024" "17:16:00" 7 "L" 41 0 113 26 807.070716599752
"W" "03/10/2024" "17:16:00" 7 "R" 25 0 69 13 330.715497415818
"W" "03/10/2024" "17:16:00" 8 "L" 38 0 2 20 521.215043022849
"W" "03/10/2024" "17:16:00" 8 "R" 27 0 16 30 589.767992216265
"W" "03/10/2024" "17:16:00" 9 "L" 39 0 49 17 322.637682930197
"W" "03/10/2024" "17:16:00" 9 "R" 24 0 7 24 401.10887129062
"W" "03/10/2024" "17:16:00" 10 "L" 50 0 14 22 564.803174636689
"W" "03/10/2024" "17:16:00" 10 "R" 31 0 23 31 723.839012813114
"E" "04/10/2024" "07:45:00" 1 "L" 49 3 16 32 321.436094224938
"E" "04/10/2024" "07:45:00" 1 "R" 38 9 58 59 378.514065621658
"E" "04/10/2024" "07:45:00" 2 "L" 50 0 1 31 596.373939727323
"E" "04/10/2024" "07:45:00" 2 "R" 39 3 1 24 532.130906395387
"E" "04/10/2024" "07:45:00" 3 "L" 50 0 13 41 766.913854102087
"E" "04/10/2024" "07:45:00" 3 "R" 27 0 29 25 377.482091420523
"E" "04/10/2024" "07:45:00" 4 "L" 45 0 1 34 681.19125595579
"E" "04/10/2024" "07:45:00" 4 "R" 28 0 18 23 336.062144860965
"E" "04/10/2024" "07:45:00" 5 "L" 51 0 3 26 630.98613997251
"E" "04/10/2024" "07:45:00" 5 "R" 50 0 15 28 444.294904582268
"E" "04/10/2024" "07:45:00" 6 "L" 54 0 2 49 791.133939809479
"E" "04/10/2024" "07:45:00" 6 "R" 41 0 82 29 692.067915081743
"E" "04/10/2024" "07:45:00" 7 "L" 53 0 16 21 495.281657001934
"E" "04/10/2024" "07:45:00" 7 "R" 19 0 4 37 315.840177131311
"E" "04/10/2024" "07:45:00" 8 "L" 52 0 1 30 356.099679253598
"E" "04/10/2024" "07:45:00" 8 "R" 30 0 34 43 312.434947115973
"E" "04/10/2024" "07:45:00" 9 "L" 44 0 2 40 460.828738360386
"E" "04/10/2024" "07:45:00" 9 "R" 33 0 74 34 455.248329523275
"E" "04/10/2024" "07:45:00" 10 "L" 41 0 2 32 660.155440642573
"E" "04/10/2024" "07:45:00" 10 "R" 43 0 3 32 674.902461537167
"E" "02/10/2024" "17:15:00" 1 "L" 43 2 0 40 498.566688347987
"E" "02/10/2024" "17:15:00" 1 "R" 24 0 2 16 223.813471711882
"E" "02/10/2024" "17:15:00" 2 "L" 53 5 30 20 743.226351324819
"E" "02/10/2024" "17:15:00" 2 "R" 29 15 3.5 12 408.414720095787
"E" "02/10/2024" "17:15:00" 3 "L" 48 1 20 9 700.534631405425
"E" "02/10/2024" "17:15:00" 3 "R" 24 10 13 3 485.838381299777
"E" "02/10/2024" "17:15:00" 4 "L" 61 9 0 10 679.094672828153
"E" "02/10/2024" "17:15:00" 4 "R" 40 0 0 39 659.276208188947
"E" "02/10/2024" "17:15:00" 5 "L" 43 0 1 26 527.837619930353
"E" "02/10/2024" "17:15:00" 5 "R" 40 0 3 11 452.782338260332
"E" "02/10/2024" "17:15:00" 6 "L" 49 0 5 25 597.855516510948
"E" "02/10/2024" "17:15:00" 6 "R" 32 0 40 6 540.285239044826
"E" "02/10/2024" "17:15:00" 7 "L" 49 1 28 15 659.605723140721
"E" "02/10/2024" "17:15:00" 7 "R" 25 0 40 22 459.324360008561
"E" "02/10/2024" "17:15:00" 8 "L" 43 0 6 14 744.726821093103
"E" "02/10/2024" "17:15:00" 8 "R" 42 12 10 35 654.317218690976
"E" "02/10/2024" "17:15:00" 9 "L" 50 1 10 29 623.873316473687
"E" "02/10/2024" "17:15:00" 9 "R" 42 1 25 15 572.39395111259
"E" "02/10/2024" "17:15:00" 10 "L" 45 0 19 50 673.409087452096
"E" "02/10/2024" "17:15:00" 10 "R" 40 3 0 25 438.155456596898
"W" "29/09/2024" "13:55:00" 1 "L" 54 0 48 20 674.449078993387
"W" "28/09/2024" "13:55:00" 1 "R" 46 6 15 35 264.110411313146
"W" "01/10/2024" "13:55:00" 2 "L" 52 1 65 31 533.739953243359
"W" "30/09/2024" "13:55:00" 2 "R" 32 1 125 21 326.855012086645
"W" "03/10/2024" "13:55:00" 3 "L" 60 0 75 18 789.651506408454
"W" "02/10/2024" "13:55:00" 3 "R" 45 0 14 19 648.500304354086
"W" "05/10/2024" "13:55:00" 4 "L" 44 0 15 36 530.723282291609
"W" "04/10/2024" "13:55:00" 4 "R" 35 1 8 32 584.97175200996
"W" "07/10/2024" "13:55:00" 5 "L" 34 0 98 22 246.681265899167
"W" "06/10/2024" "13:55:00" 5 "R" 28 0 12 25 529.262023879264
"W" "09/10/2024" "13:55:00" 6 "L" 43 0 65 23 626.702805164458
"W" "08/10/2024" "13:55:00" 6 "R" 40 0 5 24 523.976806078559
"W" "11/10/2024" "13:55:00" 7 "L" 50 0 75 30 587.876961939226
"W" "10/10/2024" "13:55:00" 7 "R" 30 0 72 19 381.535202207569
"W" "13/10/2024" "13:55:00" 8 "L" 45 0 1 33 568.181364517833
"W" "12/10/2024" "13:55:00" 8 "R" 35 2 25 30 508.367925040289
"W" "15/10/2024" "13:55:00" 9 "L" 40 0 53 18 477.806991826277
"W" "14/10/2024" "13:55:00" 9 "R" 25 0 55 26 435.429462977764
"W" "17/10/2024" "13:55:00" 10 "L" 38 0 20 28 547.331548917765
"W" "16/10/2024" "13:55:00" 10 "R" 22 1 39 15 452.909751739628
"W" "03/10/2024" "17:15:00" 1 "L" 22 1 20 18 211.088690191772
"W" "03/10/2024" "17:15:00" 1 "R" 20 0 85 15 436.700038018709
"W" "03/10/2024" "17:15:00" 2 "L" 40 1 35 20 457.832569766003
"W" "03/10/2024" "17:15:00" 2 "R" 40 0 35 13 557.4310860147
"W" "03/10/2024" "17:15:00" 3 "L" 45 1 68 45 489.564210879357
"W" "03/10/2024" "17:15:00" 3 "R" 26 1 35 30 130.765974862821
"W" "03/10/2024" "17:15:00" 4 "L" 47 0 20 30 674.761980522439
"W" "03/10/2024" "17:15:00" 4 "R" 23 0 0 25 325.082163182393
"W" "03/10/2024" "17:15:00" 5 "L" 40 0 25 27 510.689209986895
"W" "03/10/2024" "17:15:00" 5 "R" 23 0 12 15 419.687976679043
"W" "03/10/2024" "17:15:00" 6 "L" 45 13 48 20 627.686757365245
"W" "03/10/2024" "17:15:00" 6 "R" 25 0 30 10 230.908316329463
"W" "03/10/2024" "17:15:00" 7 "L" 35 0 100 30 488.04330405354
"W" "03/10/2024" "17:15:00" 7 "R" 30 0 70 10 324.90577196167
"W" "03/10/2024" "17:15:00" 8 "L" 50 5 70 40 557.053796856591
"W" "03/10/2024" "17:15:00" 8 "R" 15 0 85 10 301.141397797236
"W" "03/10/2024" "17:15:00" 9 "L" 40 2 20 11 465.445618008183
"W" "03/10/2024" "17:15:00" 9 "R" 20 0 30 22 308.225252421939
"W" "03/10/2024" "17:15:00" 10 "L" 40 28 165 38 210.989919981019
"W" "03/10/2024" "17:15:00" 10 "R" 25 4 70 12 360.507863786894
"E" "29/09/2024" "14:50:00" 1 "L" 55 1 8 7 619.534904422225
"E" "29/09/2024" "14:50:00" 1 "R" 32 0 17 12 584.270961134142
"E" "29/09/2024" "14:50:00" 2 "L" 55 0 4 10 954.467511933511
"E" "29/09/2024" "14:50:00" 2 "R" 39 0 0.5 15 690.894454898945
"E" "29/09/2024" "14:50:00" 3 "L" 48 0 14 22 564.654479440809
"E" "29/09/2024" "14:50:00" 3 "R" 33 0 17 23 337.226323647426
"E" "29/09/2024" "14:50:00" 4 "L" 54 11 9 19 632.169415475767
"E" "29/09/2024" "14:50:00" 4 "R" 36 1 5 11 452.354443542824
"E" "29/09/2024" "14:50:00" 5 "L" 56 1 17 14 689.000385156721
"E" "29/09/2024" "14:50:00" 5 "R" 28 0 64 21 383.112141050874
"E" "29/09/2024" "14:50:00" 6 "L" 52 0 6 9 568.571997874538
"E" "29/09/2024" "14:50:00" 6 "R" 31 0 8 16 336.869294998152
"E" "29/09/2024" "14:50:00" 7 "L" 44 0 3 18 646.291965749768
"E" "29/09/2024" "14:50:00" 7 "R" 34 0 37 18 364.743565982191
"E" "29/09/2024" "14:50:00" 8 "L" 50 0 1 8 666.7462669242
"E" "29/09/2024" "14:50:00" 8 "R" 48 0 2 19 569.012213737677
"E" "29/09/2024" "14:50:00" 9 "L" 48 1 17 13 592.604406481766
"E" "29/09/2024" "14:50:00" 9 "R" 35 2 2 21 378.506620292256
"E" "29/09/2024" "14:50:00" 10 "L" 47 0 18 16 556.070467916462
"E" "29/09/2024" "14:50:00" 10 "R" 21 0 2 19 402.988148116465
"W" "29/09/2024" "15:15:00" 1 "L" 45 9 35 13 530.874703095121
"W" "29/09/2024" "15:15:00" 1 "R" 30 0 60 15 406.940989626234
"W" "29/09/2024" "15:15:00" 2 "L" 50 9 75 5 634.349811746129
"W" "29/09/2024" "15:15:00" 2 "R" 30 1 60 20 357.267776234624
"W" "29/09/2024" "15:15:00" 3 "L" 45 0 5 37 712.733429202075
"W" "29/09/2024" "15:15:00" 3 "R" 35 0 1 10 462.246480851501
"W" "29/09/2024" "15:15:00" 4 "L" 45 1 1 15 658.343264709938
"W" "29/09/2024" "15:15:00" 4 "R" 40 0 12 30 464.33651296888
"W" "29/09/2024" "15:15:00" 5 "L" 39 0 23 9 499.083301746619
"W" "29/09/2024" "15:15:00" 5 "R" 35 1 30 15 334.927406083373
"W" "29/09/2024" "15:15:00" 6 "L" 44 1 1 20 639.619209679511
